case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
8	PP_001E03Z	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
8	PP_001E05V	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	7.62e-310	[], []
8	PP_001B9X7	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.20e-03	0.00e+00	[], []
8	PP_001B9Y5	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	0.00e+00	[], []
8	PP_001LBGH	1653	59	A.D.4.NmC3	N/A	N/A	1-54,55-59		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	54-55	N/A	3.21e-03	1.16e-301	[], []
8	PP_001B9Z3	1653	62	A.D.4.NmC3	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	5.70e-02	0.00e+00	[], []
8	PP_001BA01	1653	62	A.D.4.NmC3	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	5.70e-02	0.00e+00	[], []
8	PP_001BA3V	1653	64	A.D.4.NmC3	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.21e-03	0.00e+00	[], []
8	PP_001C85R	1653	60	A.D.4.NmC3	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-03	2.31e-320	[], []
8	PP_001BA2X	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	0.00e+00	[], []
8	PP_001BA1Z	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	0.00e+00	[], []
8	PP_001BA5R	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.20e-03	0.00e+00	[], []
8	PP_001BA6P	1653	62	A.D.4.NmC3	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	5.70e-02	0.00e+00	[], []
8	PP_001BA7M	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	0.00e+00	[], []
8	PP_001BA8K	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	0.00e+00	[], []
8	PP_001C86P	1653	61	A.D.4.NmC3	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	3.56e-288	[], []
8	PP_001C87M	1653	62	A.D.4.NmC3	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	1.55e-02	0.00e+00	[], []
8	PP_001LBL8	1653	59	A.D.4.NmC3	N/A	N/A	1-54,55-59		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	54-55	N/A	3.21e-03	1.16e-301	[], []
8	PP_001C88K	1653	58	A.D.4.NmC3	N/A	N/A	1-53,54-58		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	53-54	N/A	3.21e-03	5.73e-302	[], []
8	PP_001LBM6	1653	60	A.D.4.NmC3	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-03	5.64e-300	[], []
8	PP_001BAAF	1653	62	A.D.4.NmC3	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	5.70e-02	0.00e+00	[], []
8	PP_001BABD	1653	62	A.D.4.NmC3	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	5.70e-02	0.00e+00	[], []
8	PP_001LBHE	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	2.26e-313	[], []
8	PP_001LBN4	1653	61	A.D.4.NmC3	N/A	N/A	1-55,56-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-04	0.00e+00	[], []
8	PP_001L3Q8	1653	88	A.D.4.NmC3	N/A	N/A	1-61,84-88	61-84	A.D.4.NmC3 + A.2.1.1	>>	N/A	77-78	N/A	9.66e-09	0.00e+00	[], []
8	PP_001LBKA	1653	63	A.D.4.NmC3	N/A	N/A	1-57,58-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-04	1.18e-305	[], []
8	PP_001C89H	1653	60	A.D.4.NmC3	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-03	4.40e-308	[], []
8	PP_001L3R6	1653	86	A.D.4.NmC3	N/A	N/A	1-58,82-86	58-82	A.D.4.NmC3 + A.2.1.1	>>	N/A	75-76	N/A	9.66e-09	0.00e+00	[], []
8	PP_001C7NR	1653	71	A.D.4.NmC3	N/A	N/A	1-54,58-71	54-58	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	54-55	N/A	6.49e-12	2.12e-205	[], []
8	PP_001APEW	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	9.20e-317	[], []
8	PP_001ATCW	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001L3JL	1653	90	A.D.4.NmC3	N/A	N/A	1-67,68-90		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	67-68	N/A	1.12e-30	1.74e-239	[], []
8	PP_001L3NC	1653	77	A.D.4.NmC3	N/A	N/A	1-54,55-77		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	54-55	N/A	6.89e-37	2.13e-233	[], []
8	PP_001ATUX	1653	57	A.D.4.NmC3	N/A	N/A	1-53,54-57		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	53-54	N/A	4.98e-10	9.81e-301	[], []
8	PP_001AUR2	1653	58	A.D.4.NmC3	N/A	N/A	1-54,55-58		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	54-55	N/A	5.01e-10	6.11e-317	[], []
8	PP_001L3HN	1653	80	A.D.4.NmC3	N/A	N/A	1-66,67-80		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	66-67	N/A	6.26e-19	4.48e-240	[], []
8	PP_001C8AF	1653	61	A.D.4.NmC3	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	5.13e-284	[], []
8	PP_001AP2L	1653	69	A.D.4.NmC3	N/A	N/A	1-53,54-69		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	53-54	N/A	6.14e-29	7.24e-230	[], []
8	PP_001AP5E	1653	76	A.D.4.NmC3	N/A	N/A	1-57,74-76	57-74	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	66-67	N/A	3.29e-08	4.07e-249	[], []
8	PP_001BAE7	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
8	PP_001BAF5	1653	64	A.D.4.NmC3	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.20e-03	0.00e+00	[], []
8	PP_001BB4S	1653	59	A.D.4.NmC3	N/A	N/A	1-55,56-59		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	55-56	N/A	5.01e-10	4.94e-324	[], []
8	PP_001BAH0	1653	66	A.D.4.NmC3	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.21e-03	0.00e+00	[], []
8	PP_001AP6C	1653	74	A.D.4.NmC3	N/A	N/A	1-58,62-74	58-62	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	58-59	N/A	3.69e-18	5.72e-245	[], []
8	PP_001AP7A	1653	71	A.D.4.NmC3	N/A	N/A	1-54,58-71	54-58	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	54-55	N/A	6.53e-12	4.73e-212	[], []
8	PP_001AP88	1653	71	A.D.4.NmC3	N/A	N/A	1-45,63-71	45-63	A.D.2.2.1 + A.D.5.NmC1	>>	N/A	59-60	N/A	0.00e+00	7.81e-238	[], []
8	PP_001BAJY	1653	63	A.D.4.NmC3	N/A	N/A	1-58,60-63	58-60	A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	58-59	N/A	3.77e-03	8.66e-311	[], []
8	PP_001BAMS	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
8	PP_001BAW8	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
8	PP_001C5MV	1653	59	A.D.4.NmC3	N/A	N/A	1-54,55-59		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	54-55	N/A	3.20e-03	2.25e-304	[], []
8	PP_001DYNY	1653	67	A.D.4.NmC3	N/A	N/A	1-62,63-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	62-63	N/A	3.20e-03	0.00e+00	[], []
8	PP_001C8CB	1653	65	A.D.4.NmC3	N/A	N/A	1-59,60-65		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.21e-04	0.00e+00	[], []
8	PP_001CMQ7	1653	59	A.D.4.NmC3	N/A	N/A	1-55,56-59		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	55-56	N/A	4.98e-10	0.00e+00	[], []
8	PP_001C8D9	1653	65	A.D.4.NmC3	N/A	N/A	1-61,62-65		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C8E7	1653	60	A.D.4.NmC3	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.20e-03	1.18e-285	[], []
8	PP_001C8F5	1653	64	A.D.4.NmC3	N/A	N/A	1-58,59-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-04	3.07e-299	[], []
8	PP_001C5SK	1653	66	A.D.4.NmC3	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.20e-03	0.00e+00	[], []
8	PP_001CBLR	1653	68	A.D.4.NmC3	N/A	N/A	1-62,63-68		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	62-63	N/A	3.21e-04	1.55e-321	[], []
8	PP_001C4K0	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001LBP2	1653	59	A.D.4.NmC3	N/A	N/A	1-54,55-59		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	54-55	N/A	3.21e-03	9.95e-289	[], []
8	PP_001C4MW	1653	66	A.D.4.NmC3	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.20e-03	0.00e+00	[], []
8	PP_001C4UG	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C4VE	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C62Z	1653	66	A.D.4.NmC3	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.20e-03	0.00e+00	[], []
8	PP_001C68M	1653	64	A.D.4.NmC3	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.21e-03	3.26e-322	[], []
8	PP_001C6BF	1653	68	A.D.4.NmC3	N/A	N/A	1-63,64-68		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	3.20e-03	0.00e+00	[], []
8	PP_001C4H4	1653	58	A.D.4.NmC3	N/A	N/A	1-54,55-58		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	54-55	N/A	5.01e-10	2.59e-314	[], []
8	PP_001LBQ0	1653	59	A.D.4.NmC3	N/A	N/A	1-54,55-59		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	54-55	N/A	3.21e-03	9.95e-289	[], []
8	PP_001C4Y8	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C504	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C5G6	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C5H3	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C520	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C54W	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C57Q	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001LBRY	1653	65	A.D.4.NmC3	N/A	N/A	1-60,61-65		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	60-61	N/A	3.21e-03	0.00e+00	[], []
8	PP_001C59L	1653	67	A.D.4.NmC3	N/A	N/A	1-63,64-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	1.55e-02	0.00e+00	[], []
8	PP_001C6F7	1653	67	A.D.4.NmC3	N/A	N/A	1-62,63-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	62-63	N/A	3.20e-03	0.00e+00	[], []
8	PP_001C6H2	1653	66	A.D.4.NmC3	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.20e-03	0.00e+00	[], []
8	PP_001C6KY	1653	63	A.D.4.NmC3	N/A	N/A	1-57,58-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-04	7.68e-301	[], []
8	PP_001C6LW	1653	67	A.D.4.NmC3	N/A	N/A	1-62,63-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	62-63	N/A	3.20e-03	0.00e+00	[], []
8	PP_001C6PQ	1653	66	A.D.4.NmC3	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.20e-03	0.00e+00	[], []
8	PP_001DVST	1653	64	A.D.4.NmC3	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.21e-03	3.26e-322	[], []
8	PP_001DXTP	1653	68	A.D.4.NmC3	N/A	N/A	1-63,64-68		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	3.20e-03	0.00e+00	[], []
8	PP_001DYCK	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	1.14e-309	[], []
8	PP_001DYDH	1653	60	A.D.4.NmC3	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.20e-03	1.67e-304	[], []
8	PP_001FWJ4	1653	87	A.D.4.NmC3	N/A	N/A	1-39,74-87	39-74	A.D.2.2.1 + A.D.5.NmC1	>>	N/A	73-74	N/A	0.00e+00	0.00e+00	[], []
8	PP_001FWK2	1653	89	A.D.4.NmC3	N/A	N/A	1-15,22-89	15-22	A.D.2.2.1 + A.D.4.NmC3	<<	N/A	21-22	N/A	0.00e+00	1.80e-27	[], []
8	PP_001FWYA	1653	80	A.D.4.NmC3	N/A	N/A	1-19,20-80		A.D.2.2.1 + A.D.4.NmC3	<<	N/A	19-20	N/A	0.00e+00	2.52e-31	[], []
8	PP_001C4LY	1653	68	A.D.4.NmC3	N/A	N/A	1-64,65-68		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	64-65	N/A	1.55e-02	0.00e+00	[], []
8	PP_001CBJV	1653	70	A.D.4.NmC3	N/A	N/A	1-65,67-70	65-67	A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	65-66	N/A	3.79e-03	0.00e+00	[], []
8	PP_001CBKT	1653	71	A.D.4.NmC3	N/A	N/A	1-66,68-71	66-68	A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	66-67	N/A	3.77e-03	0.00e+00	[], []
8	PP_001DEKN	1653	62	A.D.4.NmC3	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.20e-03	1.25e-290	[], []
8	PP_001C5J1	1653	58	A.D.4.NmC3	N/A	N/A	1-54,55-58		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	54-55	N/A	5.01e-10	2.59e-314	[], []
8	PP_001LBSW	1653	64	A.D.4.NmC3	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.20e-03	1.33e-322	[], []
8	PP_001C710	1653	68	A.D.4.NmC3	N/A	N/A	1-63,64-68		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	3.21e-03	0.00e+00	[], []
8	PP_001C72Y	1653	67	A.D.4.NmC3	N/A	N/A	1-61,62-67		A.D.4.NmC3 + A.3.1.1	>>	N/A	61-62	N/A	1.04e-03	4.61e-119	[], []
8	PP_001JBLC	1653	65	A.D.4.NmC3	N/A	N/A	1-59,60-65		A.D.4.NmC3 + A.D.3.NmC1	>>	N/A	59-60	N/A	1.47e-07	1.19e-71	[], []
8	PP_001DE99	1653	63	A.D.4.NmC3	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	1.89e-316	[], []
8	PP_001C76Q	1653	65	A.D.4.NmC3	N/A	N/A	1-60,61-65		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	60-61	N/A	3.21e-03	0.00e+00	[], []
8	PP_001C79J	1653	65	A.D.4.NmC3	N/A	N/A	1-59,60-65		A.D.4.NmC3 + A.3.1.1	>>	N/A	59-60	N/A	5.90e-04	1.19e-102	[], []
8	PP_001C7DA	1653	67	A.D.4.NmC3	N/A	N/A	1-62,63-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	62-63	N/A	3.20e-03	0.00e+00	[], []
8	PP_001LBTU	1653	64	A.D.4.NmC3	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.20e-03	2.47e-323	[], []
8	PP_001DXAQ	1653	66	A.D.4.NmC3	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.20e-03	3.99e-315	[], []
8	PP_001FWMY	1653	89	A.D.4.NmC3	N/A	N/A	1-59,64-89	59-64	A.D.2.2.1 + A.D.5.NmC1	>>	N/A	62-63	N/A	0.00e+00	0.00e+00	[], []
8	PP_001FWWE	1653	89	A.D.4.NmC3	N/A	N/A	1-60,73-89	60-73	A.D.2.2.1 + A.D.5.NmC1	>>	N/A	62-63	N/A	0.00e+00	0.00e+00	[], []
8	PP_001FWXC	1653	91	A.D.4.NmC3	N/A	N/A	1-61,65-91	61-65	A.D.2.2.1 + A.D.5.NmC1	>>	N/A	61-62	N/A	0.00e+00	0.00e+00	[], []
8	PP_001N6BU	1653	71	A.D.4.NmC3	N/A	N/A	1-66,67-71		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	66-67	N/A	3.21e-03	0.00e+00	[], []
8	PP_001N6CS	1653	71	A.D.4.NmC3	N/A	N/A	1-66,67-71		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	66-67	N/A	3.21e-03	0.00e+00	[], []
8	PP_001N6JD	1653	65	A.D.4.NmC3	N/A	N/A	1-60,61-65		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	60-61	N/A	3.21e-03	0.00e+00	[], []
8	PP_001N6N5	1653	67	A.D.4.NmC3	N/A	N/A	1-62,63-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	62-63	N/A	3.20e-03	0.00e+00	[], []
8	PP_001N6Q1	1653	68	A.D.4.NmC3	N/A	N/A	1-63,64-68		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	63-64	N/A	3.20e-03	0.00e+00	[], []
8	PP_001N6SX	1653	67	A.D.4.NmC3	N/A	N/A	1-62,63-67		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	62-63	N/A	3.20e-03	0.00e+00	[], []
8	PP_001J40S	1653	73	A.D.4.NmC3	N/A	N/A	1-63,64-73		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	63-64	N/A	1.63e-13	5.52e-152	[], []
8	PP_001DPGL	1653	64	A.D.4.NmC3	N/A	N/A	1-59,61-64	59-61	A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	59-60	N/A	3.77e-03	3.26e-322	[], []
8	PP_001DPHH	1653	64	A.D.4.NmC3	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.21e-03	1.48e-322	[], []
8	PP_001L3B1	1653	76	A.D.4.NmC3	N/A	N/A	1-51,52-76		A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	51-52	N/A	2.33e-39	2.23e-212	[], []
8	PP_001L3FT	1653	87	A.D.4.NmC3	N/A	N/A	1-59,61-87	59-61	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	60-61	N/A	9.06e-40	1.90e-237	[], []
8	PP_001L3CZ	1653	82	A.D.4.NmC3	N/A	N/A	1-59,80-82	59-80	A.D.4.NmC3 + A.2.1.1	>>	N/A	66-67	N/A	1.78e+01	0.00e+00	[], []
8	PP_001L3DX	1653	79	A.D.4.NmC3	N/A	N/A	1-55,58-79	55-58	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	55-56	N/A	1.63e-36	1.20e-240	[], []
8	PP_001L3EV	1653	77	A.D.4.NmC3	N/A	N/A	1-54,57-77	54-57	A.D.4.NmC3 + A.D.5.NmC1	>>	N/A	54-55	N/A	4.36e-34	3.53e-235	[], []
8	PP_001N6VR	1653	62	A.D.4.NmC3	N/A	N/A	1-3,4-62		A.D.3.NmC2 + A.D.4.NmC3	<<	N/A	3-4	N/A	1.28e-45	3.90e-02	[], []
8	PP_001N6XM	1653	62	A.D.4.NmC3	N/A	N/A	1-3,4-62		A.D.3.NmC2 + A.D.4.NmC3	<<	N/A	3-4	N/A	1.28e-45	3.90e-02	[], []
8	PP_001KFTS	1653	61	A.D.4.NmC3	N/A	N/A	1-52,59-61	52-59	A.D.4.NmC3 + A.3.1	>>	N/A	58-59	N/A	2.03e-01	9.76e-276	[], []
8	PP_001KFYG	1653	61	A.D.4.NmC3	N/A	N/A	1-57,58-61		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	57-58	N/A	4.98e-10	2.18e-317	[], []
8	PP_001KG36	1653	58	A.D.4.NmC3	N/A	N/A	1-54,55-58		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	54-55	N/A	4.98e-10	3.18e-302	[], []
8	PP_001KG52	1653	58	A.D.4.NmC3	N/A	N/A	1-54,55-58		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	54-55	N/A	5.01e-10	5.12e-295	[], []
8	PP_001KGFG	1653	61	A.D.4.NmC3	N/A	N/A	1-57,58-61		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	57-58	N/A	4.98e-10	5.66e-307	[], []
8	PP_001KGHB	1653	60	A.D.4.NmC3	N/A	N/A	1-56,57-60		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	56-57	N/A	4.98e-10	1.48e-310	[], []
8	PP_001KGJ9	1653	65	A.D.4.NmC3	N/A	N/A	1-57,58-65		A.D.4.NmC3 + A.D.5	>>	N/A	57-58	N/A	2.32e-20	3.08e-203	[], []
8	PP_001KGL5	1653	60	A.D.4.NmC3	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	55-56	N/A	2.38e-11	1.16e-301	[], []
8	PP_001KGM3	1653	58	A.D.4.NmC3	N/A	N/A	1-54,55-58		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	54-55	N/A	5.01e-10	5.12e-295	[], []
8	PP_001KRLW	1653	55	A.D.4.NmC3	N/A	N/A	1-52,53-55		A.D.4.NmC2 + A.D.NmC2	>>	N/A	52-53	N/A	1.57e-01	7.19e-92	[], []
8	PP_001KRMU	1653	55	A.D.4.NmC3	N/A	N/A	1-52,53-55		A.D.4.NmC2 + A.D.NmC2	>>	N/A	52-53	N/A	1.57e-01	7.19e-92	[], []
8	PP_001N7RY	1653	62	A.D.4.NmC3	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	58-59	N/A	5.01e-10	3.87e-317	[], []
8	PP_001XHBZ	1653	69	A.D.4.NmC3	N/A	N/A	1-65,66-69		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	65-66	N/A	4.87e-03	3.94e-316	[], []
8	PP_001XHLE	1653	69	A.D.4.NmC3	N/A	N/A	1-65,66-69		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	65-66	N/A	4.87e-03	3.21e-322	[], []
8	PP_001K7XS	1653	60	A.D.4.NmC3	N/A	N/A	1-56,57-60		A.D.4.NmC3 + A.D.2.2.NmC1	>>	N/A	56-57	N/A	4.98e-10	1.03e-313	[], []
8	PP_001M7JE	1653	49	A.D.4.NmC3	N/A	N/A	1-42,43-49		A.D.4.NmC2 + A.D	>>	N/A	42-43	N/A	1.43e-02	1.02e-170	[], []
