case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
14	PP_0027FSJ	1318	62	B.D.E.3.NmC1	N/A	N/A	1-54,55-62		B.D.E.3.NmC1 + B.D.4.1	>>	N/A	54-55	N/A	8.44e-07	9.12e-149	[], []
14	PP_0027FTG	1318	64	B.D.E.3.NmC1	N/A	N/A	1-56,57-64		B.D.E.3.NmC1 + B.D.4.1	>>	N/A	56-57	N/A	8.44e-07	5.08e-149	[], []
14	PP_00251KG	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	8.97e-253	[], []
14	PP_002898R	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	1.59e-215	[], []
14	PP_00289AM	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	4.78e-222	[], []
14	PP_00289CH	1318	55	B.D.E.3.NmC1	N/A	N/A	1-52,53-55		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	52-53	N/A	4.29e-02	1.39e-206	[], []
14	PP_00289DF	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	4.64e-222	[], []
14	PP_00289ED	1318	52	B.D.E.3.NmC1	N/A	N/A	1-49,50-52		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	49-50	N/A	4.29e-02	1.09e-204	[], []
14	PP_00289H6	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	5.21e-221	[], []
14	PP_00289K2	1318	57	B.D.E.3.NmC1	N/A	N/A	1-49,51-57	49-51	B.D.E.3.NmC1 + B.D.4.1	>>	N/A	50-51	N/A	5.84e-02	3.77e-119	[], []
14	PP_00289L0	1318	52	B.D.E.3.NmC1	N/A	N/A	1-47,50-52	47-50	B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	48-49	N/A	1.53e+02	1.07e-214	[], []
14	PP_00289PU	1318	55	B.D.E.3.NmC1	N/A	N/A	1-52,53-55		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	52-53	N/A	4.29e-02	1.88e-219	[], []
14	PP_00289QS	1318	53	B.D.E.3.NmC1	N/A	N/A	1-50,51-53		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	50-51	N/A	4.29e-02	5.26e-211	[], []
14	PP_00289TL	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	2.83e-215	[], []
14	PP_00289WE	1318	51	B.D.E.3.NmC1	N/A	N/A	1-48,49-51		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	48-49	N/A	4.29e-02	6.70e-194	[], []
14	PP_002MR4Q	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	6.60e-266	[], []
14	PP_002MR6L	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	2.41e-278	[], []
14	PP_002V4KY	1318	46	B.D.E.3.NmC1	N/A	N/A	1-40,41-42,43-46	40-43 -> 	B.D.E.3.NmC1 + B.D.NmC1 + B.D.E.3.NmC1	>>	N/A	40-41, 42-43	N/A	2.03e-03	8.30e-12	[], []
14	PP_00251LE	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.46e-256	[], []
14	PP_00251GP	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.23e-253	[], []
14	PP_0028155	1318	54	B.D.E.3.NmC1	N/A	N/A	1-51,52-54		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	51-52	N/A	4.29e-02	1.37e-218	[], []
14	PP_00251MC	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	3.07e-240	[], []
14	PP_0027ZCV	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.46e-256	[], []
14	PP_00281YJ	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	1.28e-245	[], []
14	PP_0028270	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	9.99e-254	[], []
14	PP_0027FNS	1318	64	B.D.E.3.NmC1	N/A	N/A	1-55,56-64		B.D.E.3.NmC1 + B.D.4.1	>>	N/A	55-56	N/A	1.08e-07	2.81e-154	[], []
14	PP_0028345	1318	53	B.D.E.3.NmC1	N/A	N/A	1-50,51-53		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	50-51	N/A	4.29e-02	2.60e-220	[], []
14	PP_0028064	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	5.97e-246	[], []
14	PP_0027ZBX	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.31e-02	1.09e-248	[], []
14	PP_002L04H	1318	60	B.D.E.3.NmC1	N/A	N/A	1-3,5-60	3-5	B.D.E.3 + B.D.E.3.NmC1	<<	N/A	3-4	N/A	5.90e-31	7.35e-02	[], []
14	PP_0027ZGM	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	1.10e-256	[], []
14	PP_0027ZKE	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	5.49e-245	[], []
14	PP_0027Z83	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	9.74e-250	[], []
14	PP_00280BU	1318	55	B.D.E.3.NmC1	N/A	N/A	1-52,53-55		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	52-53	N/A	4.29e-02	1.82e-232	[], []
14	PP_00251JJ	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	9.74e-250	[], []
14	PP_002MR3S	1318	60	B.D.E.3.NmC1	N/A	N/A	1-54,55-60		B.D.E.3 + B.D.4.1	>>	N/A	54-55	N/A	1.06e-03	6.25e-154	[], []
14	PP_00280AW	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	5.97e-246	[], []
14	PP_002837Z	1318	55	B.D.E.3.NmC1	N/A	N/A	1-52,53-55		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	52-53	N/A	4.29e-02	4.95e-226	[], []
14	PP_0028361	1318	53	B.D.E.3.NmC1	N/A	N/A	1-50,51-53		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	50-51	N/A	4.29e-02	6.42e-220	[], []
14	PP_0028353	1318	54	B.D.E.3.NmC1	N/A	N/A	1-51,52-54		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	51-52	N/A	4.29e-02	1.82e-220	[], []
14	PP_0027ZDT	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.46e-256	[], []
14	PP_0028056	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	7.56e-262	[], []
14	PP_0027ZER	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.46e-256	[], []
14	PP_0027ZYN	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	8.63e-265	[], []
14	PP_0027Z91	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	9.74e-250	[], []
14	PP_0027ZFP	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.46e-256	[], []
14	PP_0027ZHJ	1318	62	B.D.E.3.NmC1	N/A	N/A	1-59,60-62		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	59-60	N/A	4.29e-02	6.92e-261	[], []
14	PP_002MQW6	1318	64	B.D.E.3.NmC1	N/A	N/A	1-61,62-64		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	61-62	N/A	4.29e-02	3.14e-280	[], []
14	PP_00251HL	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	9.74e-250	[], []
14	PP_00251T0	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	3.14e-244	[], []
14	PP_002803A	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	5.84e-257	[], []
14	PP_00289XC	1318	52	B.D.E.3.NmC1	N/A	N/A	1-49,50-52		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	49-50	N/A	4.29e-02	8.82e-206	[], []
14	PP_00289YA	1318	55	B.D.E.3.NmC1	N/A	N/A	1-50,53-55	50-53	B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	51-52	N/A	1.54e+02	1.39e-196	[], []
14	PP_00289Z8	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	4.76e-213	[], []
14	PP_0028A06	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	3.31e-241	[], []
14	PP_0028A14	1318	55	B.D.E.3.NmC1	N/A	N/A	1-52,53-55		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	52-53	N/A	4.29e-02	5.58e-199	[], []
14	PP_0028A22	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	3.01e-227	[], []
14	PP_0028A7S	1318	55	B.D.E.3.NmC1	N/A	N/A	1-52,53-55		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	52-53	N/A	4.29e-02	2.90e-197	[], []
14	PP_002MQG1	1318	55	B.D.E.3.NmC1	N/A	N/A	1-40,41-55		B.D.E.3 + B.D.E.2	>>	N/A	40-41	N/A	4.30e-15	1.29e-190	[], []
14	PP_002MQPL	1318	64	B.D.E.3.NmC1	N/A	N/A	1-61,62-64		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	61-62	N/A	4.29e-02	1.01e-269	[], []
14	PP_002MQQJ	1318	65	B.D.E.3.NmC1	N/A	N/A	1-62,63-65		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	62-63	N/A	4.29e-02	1.02e-277	[], []
14	PP_002NYVY	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	8.21e-215	[], []
14	PP_002NYWW	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	3.43e-212	[], []
14	PP_002VT1C	1318	65	B.D.E.3.NmC1	N/A	N/A	1-62,63-65		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	62-63	N/A	4.29e-02	3.39e-289	[], []
14	PP_002VT2A	1318	65	B.D.E.3.NmC1	N/A	N/A	1-62,63-65		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	62-63	N/A	4.29e-02	3.39e-289	[], []
14	PP_002VUBR	1318	61	B.D.E.3.NmC1	N/A	N/A	1-38,39-61		B.D.E.3 + B.D.E.3.NmC1	>>	N/A	38-39	N/A	4.80e-07	3.80e-04	[], []
14	PP_00282AU	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	7.60e-216	[], []
14	PP_00282BS	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00282DN	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_002802C	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	1.18e-239	[], []
14	PP_0028238	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	7.51e-254	[], []
14	PP_002MQ1X	1318	62	B.D.E.3.NmC1	N/A	N/A	1-59,60-62		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	59-60	N/A	4.29e-02	6.36e-286	[], []
14	PP_002MQ5P	1318	58	B.D.E.3.NmC1	N/A	N/A	1-37,38-58		B.D.E.3 + B.D.E.3.NmC1	>>	N/A	37-38	N/A	3.71e-08	2.90e-04	[], []
14	PP_002MQ7K	1318	64	B.D.E.3.NmC1	N/A	N/A	1-61,62-64		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	61-62	N/A	4.29e-02	3.14e-280	[], []
14	PP_00282SV	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	1.61e-251	[], []
14	PP_00280DQ	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	3.71e-246	[], []
14	PP_00280FL	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	7.20e-230	[], []
14	PP_002MPY3	1318	63	B.D.E.3.NmC1	N/A	N/A	1-58,61-63	58-61	B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	59-60	N/A	1.53e+02	8.12e-282	[], []
14	PP_0027ZVU	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	1.91e-230	[], []
14	PP_0028072	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	3.69e-240	[], []
14	PP_00282EL	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00282VP	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00282TT	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	1.49e-237	[], []
14	PP_00282XK	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00281KA	1318	51	B.D.E.3.NmC1	N/A	N/A	1-47,48-51		B.D.E.3.NmC1 + B.D.4.1	>>	N/A	47-48	N/A	1.25e-01	1.37e-136	[], []
14	PP_00281M6	1318	53	B.D.E.3.NmC1	N/A	N/A	1-49,50-53		B.D.E.3.NmC1 + B.D.4.1	>>	N/A	49-50	N/A	1.25e-01	3.21e-153	[], []
14	PP_00282FJ	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00282YH	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	3.51e-254	[], []
14	PP_0027ZWS	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	1.91e-230	[], []
14	PP_00282N3	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.31e-02	5.40e-252	[], []
14	PP_00282WM	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.31e-02	5.40e-252	[], []
14	PP_00280CS	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	1.77e-234	[], []
14	PP_002830D	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_002831B	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_002821C	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	3.48e-241	[], []
14	PP_0028262	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	1.28e-245	[], []
14	PP_0027ZXQ	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	9.37e-237	[], []
14	PP_0027ZR2	1318	54	B.D.E.3.NmC1	N/A	N/A	1-51,52-54		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	51-52	N/A	4.29e-02	1.98e-215	[], []
14	PP_00282GG	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_0027ZTY	1318	54	B.D.E.3.NmC1	N/A	N/A	1-51,52-54		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	51-52	N/A	4.29e-02	1.98e-215	[], []
14	PP_00282ZF	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	3.51e-254	[], []
14	PP_0027ZP6	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	2.04e-225	[], []
14	PP_00282HD	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00282JB	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_0027ZZL	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	3.39e-231	[], []
14	PP_0027ZN8	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	2.04e-225	[], []
14	PP_0027ZQ4	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	1.47e-247	[], []
14	PP_002801E	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	3.06e-239	[], []
14	PP_00281ZG	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	6.93e-246	[], []
14	PP_0028254	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	7.51e-254	[], []
14	PP_00282K9	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00280EN	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	7.62e-240	[], []
14	PP_00282M5	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_002822A	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	1.28e-245	[], []
14	PP_002LBWM	1318	51	B.D.E.3.NmC1	N/A	N/A	1-44,45-51		B.D.E.3.NmC1 + B.D.4	>>	N/A	44-45	N/A	9.83e-02	5.22e-125	[], []
14	PP_0027ZUW	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	1.56e-216	[], []
14	PP_002809Y	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	1.93e-245	[], []
14	PP_00282P1	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.31e-02	5.97e-246	[], []
14	PP_00282RX	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	1.39e-242	[], []
14	PP_00282QZ	1318	61	B.D.E.3.NmC1	N/A	N/A	1-58,59-61		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	58-59	N/A	4.29e-02	4.04e-252	[], []
14	PP_002NZ1L	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	3.94e-221	[], []
14	PP_002NZ2J	1318	54	B.D.E.3.NmC1	N/A	N/A	1-51,52-54		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	51-52	N/A	4.29e-02	7.92e-195	[], []
14	PP_002NZ3G	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	4.51e-215	[], []
14	PP_002NZ4E	1318	59	B.D.E.3.NmC1	N/A	N/A	1-48,51-59	48-51	B.D.E.3.NmC1 + B.D.4.1	>>	N/A	49-50	N/A	2.16e+04	6.57e-117	[], []
14	PP_002NZ5C	1318	59	B.D.E.3.NmC1	N/A	N/A	1-56,57-59		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	56-57	N/A	4.29e-02	6.22e-241	[], []
14	PP_002NZ6A	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	5.86e-237	[], []
14	PP_002NZ78	1318	53	B.D.E.3.NmC1	N/A	N/A	1-50,51-53		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	50-51	N/A	4.29e-02	1.21e-190	[], []
14	PP_002NZ86	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	4.07e-226	[], []
14	PP_002NZA2	1318	56	B.D.E.3.NmC1	N/A	N/A	1-53,54-56		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	53-54	N/A	4.29e-02	1.24e-217	[], []
14	PP_002NZCY	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.33e-240	[], []
14	PP_002NZEU	1318	60	B.D.E.3.NmC1	N/A	N/A	1-57,58-60		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	57-58	N/A	4.29e-02	1.50e-215	[], []
14	PP_002NZFS	1318	57	B.D.E.3.NmC1	N/A	N/A	1-54,55-57		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	54-55	N/A	4.29e-02	7.81e-215	[], []
14	PP_002NZGQ	1318	54	B.D.E.3.NmC1	N/A	N/A	1-51,52-54		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	51-52	N/A	4.29e-02	3.04e-198	[], []
14	PP_002NZHM	1318	52	B.D.E.3.NmC1	N/A	N/A	1-49,50-52		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	49-50	N/A	4.29e-02	6.33e-184	[], []
14	PP_002NZJK	1318	58	B.D.E.3.NmC1	N/A	N/A	1-55,56-58		B.D.E.3.NmC1 + B.D.4.NmC1	>>	N/A	55-56	N/A	4.29e-02	2.71e-243	[], []
